Locus_tag	Old_locus_tag	Mutant_norm_replica1	Mutant_norm_replica2	Mutant_norm_replica3	WildType_norm_replica1	WildType_norm_replica2	WildType_norm_replica3	FoldChange	pvalue	padj
SMLT_RS05970	Smlt1229	87.6192961	60.11011597	61.48674211	83.53600801	99.3097086	75.14285546	0.811461328	0.266481632	0.318206722
SMLT_RS05975	Smlt1230	107.6677791	153.9405409	116.5494962	110.3500353	129.4797467	92.48351442	1.136957924	0.461208928	0.521227858
SMLT_RS05980	Smlt1231	37.86935679	35.18640935	12.84797596	33.00187971	36.45546265	36.12637282	0.822123634	0.501776369	0.560567907
SMLT_RS05985	Smlt1232	314.0929004	367.9911977	261.5480821	354.7702069	423.6376177	397.390101	0.804008808	0.119386894	0.153766432
SMLT_RS05990	Smlt1233	11714.9969	9784.753999	11588.87432	15923.40696	19087.57741	14655.74693	0.666196458	0.000944632	0.00164353
SMLT_RS05995	Smlt1234	965.2973299	930.2406971	1139.79901	3991.164827	5966.125026	7158.802038	0.177335341	1.33E-24	9.08E-24
SMLT_RS06000	Smlt1235	161.1304005	127.5507339	163.3528372	208.3243657	181.0202283	199.417578	0.766382433	0.061998861	0.084769169
SMLT_RS06005	Smlt1236	99.49987863	96.7626257	82.59413119	68.0663769	77.93926498	60.69230634	1.349105739	0.076662082	0.102982256
SMLT_RS06010	Smlt1237	227.9586771	260.9658693	254.2063815	103.1308741	84.22468957	91.0384595	2.660809683	8.17E-12	2.77E-11
SMLT_RS06015	Smlt1238	41.58203883	28.58895759	55.98046669	9647.893271	13356.52726	15868.148	0.003223266	2.19E-179	4.83E-177
SMLT_RS06020	Smlt1240	129.2013349	96.02957551	97.27753229	863.2054161	1055.951332	1288.988982	0.100713336	6.40E-46	1.04E-44
SMLT_RS06025	Smlt1241	262.8578883	284.4234755	275.3137706	533.186619	514.1477319	612.703283	0.495938196	1.74E-09	5.06E-09
SMLT_RS06030	Smlt1242	37.86935679	47.64826266	33.95536504	21.65748356	47.76922692	49.13186703	1.022308505	0.932436526	0.944185226
SMLT_RS06035	Smlt1243	162.6154733	170.0676452	160.5996995	26.81402726	40.22671741	28.90109826	5.161492681	5.02E-19	2.63E-18
SMLT_RS06040	Smlt1245	391.3166868	411.9742094	502.9064877	1758.381403	1484.617289	1252.862609	0.290178092	1.90E-18	9.65E-18
SMLT_RS06045	Smlt1246	5918.015169	5774.969434	7180.183138	3862.251235	3674.459218	2764.390048	1.831657475	1.06E-05	2.27E-05
SMLT_RS06050	Smlt1247	176.723665	177.3981471	203.7321903	320.7370184	285.3582766	210.9780173	0.68023226	0.012158118	0.018441148
SMLT_RS06055	Smlt1249	189.346784	180.3303479	181.7070886	493.9968869	504.0910525	512.994494	0.365060314	1.52E-19	8.23E-19
SMLT_RS06060	Smlt1250	566.555279	515.3342869	691.0375643	1092.155957	954.1274535	920.4999794	0.596887575	6.79E-05	0.000134487
SMLT_RS06065	Smlt1251	1877.874575	1650.829038	1978.588298	3511.606263	4052.841779	3920.433978	0.47950904	1.67E-11	5.58E-11
SMLT_RS06070	Smlt1252	872.480279	1165.54981	771.7962703	1536.650024	1972.366238	2326.53841	0.481811329	9.36E-06	2.01E-05
SMLT_RS06075	Smlt1253	1420.472148	1658.892591	1356.379177	2500.923697	1829.058557	2254.285664	0.673675007	0.002609918	0.004328206
SMLT_RS06080	Smlt1254	273.9959344	301.28363	340.471363	323.8309446	262.7307481	283.2307629	1.050524158	0.709001597	0.752394694
SMLT_RS06085	Smlt1255	846.4915047	920.7110445	858.0612518	424.8992012	389.6963249	374.2692224	2.205745565	2.78E-13	1.04E-12
SMLT_RS06090	Smlt1256	1893.46784	1600.248575	2665.955012	9038.389805	9239.574155	8437.675636	0.230503812	1.35E-21	8.06E-21
SMLT_RS06095	Smlt1257	28.21638349	25.65675681	16.51882624	51.56543704	38.96963249	44.7967023	0.522723593	0.006625283	0.010394735
SMLT_RS06100	Smlt1259	646.0066747	604.7664106	609.3611456	320.7370184	279.072852	247.1043901	2.190710958	1.63E-10	5.09E-10
SMLT_RS06105	Smlt1260	187.1191747	212.5845565	189.0487892	85.59862549	82.96760465	43.35164738	2.753775005	1.01E-07	2.57E-07
SMLT_RS06110	Smlt1261	151.4774272	122.4193825	122.9734842	36.09580593	28.91295314	31.79120808	4.084101378	1.31E-13	4.99E-13
SMLT_RS06115	Smlt1262	129.2013349	123.8854829	71.58158036	35.06449719	25.14169838	23.1208786	3.866528191	1.94E-08	5.20E-08
SMLT_RS06120	Smlt1263	797.4841018	867.9314305	787.397384	299.0795349	181.0202283	154.6208757	3.847844498	1.25E-13	4.77E-13
SMLT_RS06125	Smlt1264	149.2498179	187.6608498	149.5871487	778.6380994	790.7064141	888.7087713	0.198246031	1.24E-36	1.47E-35
SMLT_RS06130	Smlt1265	809.3646843	781.4315075	772.7139829	721.9161186	725.3379983	858.3626182	1.026055941	0.814191461	0.845243258
SMLT_RS06135	Smlt1266	582.1485436	629.6901172	602.9371577	262.9837289	201.133587	199.417578	2.726002571	2.07E-14	8.30E-14
SMLT_RS06140	Smlt1268	114.3506068	118.7541315	124.8089093	175.3224859	167.1922942	96.81867915	0.810495022	0.254160399	0.305076837
SMLT_RS06145	Smlt1269	452.9472087	451.5589199	557.0515292	153.6650024	133.2510014	112.7142832	3.638808063	8.20E-19	4.25E-18
SMLT_RS06150	Smlt1270	504.9247572	496.2749818	433.1603324	599.1903784	472.6639295	546.230757	0.886368943	0.329903541	0.387002231
SMLT_RS06155	Smlt1271	867.2825241	881.8593842	906.7000179	1654.21922	1301.082891	1576.55491	0.585900973	2.80E-06	6.29E-06
SMLT_RS06160	Smlt1273	472.9956917	538.0588429	579.9943434	290.8290649	236.3319648	222.5384566	2.115812226	2.98E-08	7.88E-08
SMLT_RS06165	Smlt1274	216.0780946	164.9362938	218.4155914	140.2579888	155.87853	141.6153814	1.368338293	0.033749236	0.048146628
SMLT_RS06170	Smlt1275	58.6603762	38.11861012	73.4170055	292.8916824	326.8420789	424.8461443	0.162341499	2.23E-20	1.26E-19
SMLT_RS06175	Smlt1276	257.6601335	229.4447109	289.9971717	950.8666591	1049.665907	1173.384589	0.244709339	9.74E-29	8.56E-28
SMLT_RS06180	Smlt1277	1693.725546	1517.413903	1768.43212	5220.484846	6108.175621	5981.082284	0.28766151	8.22E-31	7.91E-30
SMLT_RS06185	Smlt1278	1182.860497	1265.977686	1559.193654	25542.42359	33495.02767	36883.58159	0.041775972	1.31E-106	9.45E-105
SMLT_RS06190	Smlt1279	2168.948847	2286.383557	2846.744388	28879.73867	35723.83923	35623.49371	0.072844615	2.73E-91	1.65E-89
SMLT_RS06195	Smlt1280	467.7979368	553.452897	613.9497085	4155.142917	5145.248573	4996.999888	0.11432216	9.61E-65	2.88E-63
SMLT_RS06200	Smlt1282	83.16407766	85.03382258	45.88562844	33.00187971	22.62752854	20.23076878	2.799001023	6.44E-05	0.000127907
SMLT_RS06205	Smlt1283	158.1602548	207.4532051	147.7517236	102.0995653	145.8218506	144.5054913	1.314709182	0.113707999	0.147391914
SMLT_RS06210	Smlt1284	101.7274878	125.3515833	98.19524486	70.12899438	98.05262368	93.92856933	1.248580703	0.198848438	0.244539627
SMLT_RS06215	Smlt1285	27.47384708	30.05505798	36.70850275	23.72010104	21.37044362	40.46153756	1.111422632	0.682271961	0.727843013
SMLT_RS06220	Smlt1286	64.60066747	52.04656382	57.81589183	44.34627586	52.7975666	30.34615317	1.359746968	0.143298758	0.18183499
SMLT_RS06225	Smlt1287	57.9178398	35.18640935	35.79079018	20.62617482	38.96963249	26.01098843	1.51667814	0.116537398	0.150517562
SMLT_RS06230	Smlt1288	138.8543082	148.0761393	122.9734842	113.4439615	182.2773133	106.9340635	1.018870177	0.918898433	0.933463637
SMLT_RS06235	Smlt1289	7.425364077	0.733050195	9.177125687	8.250469927	20.1133587	2.890109826	0.545470788	0.310406104	0.365740309
SMLT_RS06240	Smlt1290	21.53355582	10.26270273	13.76568853	9.281778668	31.42712298	11.5604393	0.876365014	0.735588687	0.775452065
SMLT_RS06245	Smlt1291	22.27609223	27.8559074	37.62621532	29.90795349	57.82590627	56.3571416	0.610751484	0.057569173	0.079097076
SMLT_RS06250	Smlt1292	23.01862864	11.72880312	19.27196394	15.46963111	12.57084919	15.89560404	1.227080747	0.526271767	0.584451405
SMLT_RS06255	Smlt1293	43.06711164	58.64401558	66.99301752	51.56543704	77.93926498	47.68681212	0.949072527	0.810649273	0.842083969
SMLT_RS06260	Smlt1294	24.50370145	17.59320467	19.27196394	12.37570489	25.14169838	24.56593352	1.004371514	0.988311951	0.990833816
SMLT_RS06265	Smlt1295	16.33580097	19.79235526	19.27196394	12.37570489	22.62752854	7.225274564	1.302032089	0.432058397	0.491907278
SMLT_RS06270	Smlt1298	65.34320387	32.98725876	67.91073009	40.22104089	11.31376427	24.56593352	2.156978136	0.016873396	0.025096946
SMLT_RS06275	Smlt1299	204.1975121	204.5210043	213.8270285	114.4752702	61.59716103	50.57692195	2.717178457	2.29E-06	5.19E-06
SMLT_RS06280	Smlt1300	323.0033373	339.4022401	381.7684286	114.4752702	91.76719909	121.3846127	3.187389728	5.11E-16	2.27E-15
SMLT_RS06285	Smlt1301	63.11559465	52.04656382	59.65131697	28.87664474	13.82793411	14.45054913	2.987943972	1.89E-05	3.93E-05
SMLT_RS06290	Smlt1302	13.36565534	14.66100389	21.10738908	2.062617482	1.257084919	7.225274564	4.895395896	0.001237503	0.002125332
SMLT_RS06295	Smlt1304	57.9178398	93.83042492	78.92328091	25.78271852	20.1133587	17.34065895	3.604395139	1.19E-07	3.02E-07
SMLT_RS06300	Smlt1306	55.69023057	34.45335915	43.13249073	23.72010104	30.17003806	44.7967023	1.368370462	0.21089123	0.258220629
SMLT_RS06305	Smlt1307	323.0033373	362.8598464	275.3137706	248.5454065	277.8157671	212.4230722	1.300706896	0.064853385	0.088361864
SMLT_RS06310	Smlt1308	72.76856795	74.77111986	59.65131697	77.34815556	113.1376427	47.68681212	0.868240995	0.535130334	0.592599493
SMLT_RS06315	Smlt1310	9.652973299	26.38980701	12.84797596	12.37570489	32.68420789	27.45604334	0.683700138	0.297973902	0.351910862
SMLT_RS06320	Smlt1311	11.13804611	0.733050195	9.177125687	7.219161186	11.31376427	5.780219651	0.858155325	0.783331807	0.817565232
SMLT_RS06325	Smlt1312	2.970145631	2.932200779	1.835425137	8.250469927	3.771254757	5.780219651	0.434392327	0.150122467	0.189685563
SMLT_RS06330	Smlt1313	24.50370145	24.19065643	12.84797596	17.53224859	23.88461346	27.45604334	0.910205965	0.748438138	0.785844524
SMLT_RS06335	Smlt1314	14.85072815	4.398301168	18.35425137	13.40701363	33.94129281	14.45054913	0.60410324	0.222045588	0.270765128
SMLT_RS06340	Smlt1315	7.425364077	5.864401558	6.423987981	4.125234963	11.31376427	8.670329477	0.832445743	0.683982283	0.729513861
SMLT_RS06345	Smlt1316	95.04466018	72.57196928	78.00556834	54.65936327	42.74088725	37.57142773	1.804790418	0.002571606	0.004270266
SMLT_RS06350	Smlt1318	165.5856189	188.3939	196.3904897	47.44020208	46.512142	54.91208668	3.708772852	1.29E-15	5.64E-15
SMLT_RS06355	Smlt1319	298.4996359	279.2921242	341.3890756	221.7313793	121.9372371	144.5054913	1.87422875	0.000507025	0.00090934
SMLT_RS06360	Smlt1320	30.44399271	30.78810818	33.03765247	24.75140978	28.91295314	27.45604334	1.16419806	0.514211346	0.572690727
SMLT_RS06365	Smlt1322	290.3317354	313.7454833	276.2314832	156.7589286	79.1963499	76.58791038	2.795630987	5.90E-07	1.41E-06
SMLT_RS06370	Smlt1323	637.0962378	775.567106	737.8409053	136.1327538	140.7935109	195.0824132	4.575976611	6.48E-25	4.57E-24
SMLT_RS06375	Smlt1324	132.914017	91.63127434	115.6317837	58.78459823	49.02631184	37.57142773	2.318007072	2.06E-05	4.28E-05
SMLT_RS06380	Smlt1325	17.82087378	24.92370662	23.86052679	14.43832237	20.1133587	17.34065895	1.288642847	0.375163355	0.433862966
SMLT_RS06385	Smlt1326	284.3914441	242.6396144	249.6178187	118.6005052	130.7368316	105.4890086	2.185735509	2.30E-08	6.13E-08
SMLT_RS06390	Smlt1327	9.652973299	15.39405409	18.35425137	10.31308741	21.37044362	13.00549421	0.970932952	0.932358938	0.944185226
SMLT_RS06400	Smlt1333	1318.002124	1594.384173	1450.903571	601.2529959	550.6031945	481.2032859	2.668639788	4.87E-16	2.17E-15
SMLT_RS06405	Smlt1334	2148.900364	1922.05761	2643.012198	632.1922582	584.5444873	598.2527339	3.697410347	1.17E-24	8.13E-24
SMLT_RS06410	Smlt1335	1073.707645	1109.837995	993.8827119	716.7595749	618.4857801	725.4175662	1.542270984	7.83E-05	0.000154433
SMLT_RS06415	Smlt1336	210.1378034	222.114209	184.4602263	1140.627467	1381.536326	1476.846121	0.15447677	3.60E-47	6.05E-46
SMLT_RS06420	Smlt1337	4372.054368	5085.902251	2575.101468	32316.0594	32012.92455	38919.66397	0.11655783	8.96E-32	8.90E-31
SMLT_RS06425	Smlt1338	688.3312499	711.7917391	464.3625598	1486.115896	1463.246846	1712.390072	0.40031888	8.54E-10	2.54E-09
SMLT_RS06430	Smlt1339	547.9918688	590.8384569	682.7781511	1360.296229	1600.269102	1739.846115	0.387525173	5.45E-14	2.13E-13
SMLT_RS06435	Smlt1340	1828.124636	1971.171974	2053.840729	6842.733496	7108.815217	6654.477873	0.284012419	6.67E-40	9.08E-39
SMLT_RS06440	Smlt1341	258.4026699	250.7031666	253.288669	1142.690085	1196.744843	1213.846127	0.214619957	7.01E-51	1.33E-49
SMLT_RS06445	Smlt1342	1156.871723	1055.59228	1263.690207	2677.277491	3220.651562	3690.670247	0.362560714	4.11E-15	1.71E-14
SMLT_RS06450	Smlt1343	317.8055825	281.4912748	378.0975783	378.4903079	390.9534098	367.0439478	0.858816775	0.241107319	0.291551554
SMLT_RS06455	Smlt1344	27.47384708	24.92370662	34.87307761	77.34815556	55.31173644	88.14834968	0.393756109	1.64E-05	3.43E-05
SMLT_RS06460	Smlt1345	95.04466018	95.29652531	89.01811917	354.7702069	392.2104947	372.8241675	0.249846849	7.36E-28	6.09E-27
SMLT_RS06465	Smlt1346	59.40291261	57.17791519	76.17014321	369.2085292	413.5809384	531.7802079	0.146311271	2.80E-31	2.73E-30
SMLT_RS06470	Smlt1347	287.3615898	343.0674911	282.6554712	361.989368	309.2428901	310.6868062	0.92921326	0.568449549	0.622148739
SMLT_RS06475	Smlt1348	351.9622572	373.8555993	352.4016264	290.8290649	339.4129281	319.3571357	1.136820124	0.268974765	0.3206544
SMLT_RS06485	Smlt1350	345.2794296	346.7327421	417.5592188	509.466518	446.2651462	315.021971	0.871001038	0.385255151	0.444822538
SMLT_RS06490	Smlt1351	377.2084951	321.8090355	425.8186319	118.6005052	131.9939165	125.7197774	2.989662626	1.24E-14	5.04E-14
SMLT_RS06495	Smlt_t17	7.425364077	5.864401558	1.835425137	343.4258107	344.4412678	341.0329594	0.015250984	2.22E-56	5.13E-55
SMLT_RS06505	Smlt1354	321.5182645	269.7624716	362.4964647	222.762688	226.2752854	182.076919	1.507072334	0.004312414	0.00694237
SMLT_RS06515	Smlt1356	220.5333131	156.8727417	189.0487892	70.12899438	57.82590627	49.13186703	3.174898827	1.00E-10	3.19E-10
SMLT_RS06520	Smlt1357	301.4697815	306.4149814	214.7447411	105.1934916	56.56882136	63.58241616	3.625307944	2.10E-10	6.54E-10
SMLT_RS06525	Smlt1358	63.85813106	44.71606188	77.08785577	25.78271852	26.3987833	27.45604334	2.326570407	0.000341798	0.000626546
SMLT_RS06530	Smlt1359	585.8612256	577.6435534	577.2412057	229.9818492	181.0202283	125.7197774	3.226820843	1.27E-12	4.53E-12
SMLT_RS06535	Smlt1360	2739.216808	2716.684022	2698.992665	16903.15026	17062.41361	16558.88425	0.161405914	3.74E-99	2.46E-97
SMLT_RS06540	Smlt1361	5537.093992	6260.248663	5624.660334	25088.64774	25017.24697	23201.80168	0.237658281	1.16E-49	2.13E-48
SMLT_RS06545	Smlt1362	2216.471177	2507.031666	2225.452979	7158.31397	8622.345459	9363.955835	0.276402517	2.83E-27	2.26E-26
SMLT_RS06550	Smlt1363	409.880097	561.5164491	447.8437335	1660.407073	1578.898658	2119.895557	0.264969782	3.94E-20	2.19E-19
SMLT_RS06555	Smlt1365	170.0408374	164.2032436	119.3026339	195.9486608	207.4190116	219.6483467	0.73055526	0.037509489	0.053062459
SMLT_RS06560	Smlt1366	236.869114	200.1227032	212.9093159	509.466518	708.9958943	806.3406413	0.321411595	3.33E-13	1.24E-12
SMLT_RS06565	Smlt1367	477.4509101	452.2919701	512.0836134	540.4057802	775.621395	920.4999794	0.64533276	0.006169253	0.009745687
SMLT_RS06570	Smlt1368	517.5478761	570.3130515	621.291409	567.2198075	829.6760465	884.3736066	0.749839797	0.059249235	0.081273063
SMLT_RS06575	Smlt1369	242.8094053	234.5760623	233.0989925	176.3537947	159.6497847	262.9999941	1.190300544	0.287143653	0.339913097
SMLT_RS06580	Smlt1370	372.7532766	392.1818542	294.5857346	368.1772205	211.1902664	251.4395548	1.273163498	0.175223339	0.218081555
SMLT_RS06585	Smlt1371	1293.498422	1376.668266	1413.277356	3667.333883	4050.327609	4312.04386	0.339472694	6.40E-26	4.71E-25
SMLT_RS06590	Smlt1372	605.1671722	738.9145963	625.8799719	575.4702774	534.2610906	601.1428437	1.151959015	0.227923441	0.277065158
SMLT_RS06595	Smlt1373	260.6302791	282.9573752	236.7698427	276.3907426	286.6153615	286.1208727	0.920268482	0.493152608	0.552640915
SMLT_RS06600	Smlt1374	491.5591019	562.9825495	622.2091216	14785.87342	17129.03911	19060.2743	0.03287913	4.17E-162	6.80E-160
SMLT_RS06605	Smlt1375	80.93646843	98.96177628	90.85354431	5174.075953	6314.337548	6446.389966	0.015097827	1.49E-219	6.85E-217
SMLT_RS06610	Smlt1376	105.4401699	114.3558304	116.5494962	4071.606909	4197.406545	4982.549339	0.025366816	6.51E-194	1.74E-191
SMLT_RS06615	Smlt1377	1639.520388	1815.765332	2171.307938	33967.18469	44554.86078	51417.94391	0.043295938	4.22E-98	2.74E-96
SMLT_RS06620	Smlt1378	263.6004247	321.8090355	276.2314832	439.3375236	536.7752604	673.3955893	0.523308532	2.01E-05	4.18E-05
SMLT_RS06625	Smlt1379	656.4021844	602.56726	471.7042603	255.7645677	339.4129281	320.8021906	1.89335513	1.65E-05	3.46E-05
SMLT_RS06630	Smlt1380	208.6527306	204.5210043	149.5871487	122.7257402	143.3076808	161.8461502	1.321792204	0.083753267	0.111443571
SMLT_RS06635	Smlt1381	128.4587985	105.559228	123.8911968	369.2085292	237.5890497	176.2966994	0.455416549	0.000110101	0.000213089
SMLT_RS06640		970.4950848	923.6432453	802.0807851	468.2141684	192.3339926	183.5219739	3.185460197	1.60E-06	3.70E-06
SMLT_RS06645	Smlt1383	351.2197208	387.783553	345.0599258	403.2417177	402.2671741	442.1868033	0.869873524	0.218922371	0.267278506
SMLT_RS06650	Smlt1384	1139.793386	897.9864885	1320.588386	4695.548697	3646.80335	2953.692242	0.297171358	2.27E-13	8.50E-13
SMLT_RS06655	Smlt1385	2841.686832	3863.907576	1449.068146	24834.94579	9272.258363	6352.461396	0.201552002	0.001272639	0.002181974
SMLT_RS06660	Smlt1386	1687.785255	1336.350505	1535.333128	835.3600801	529.2327509	569.3516356	2.35472568	6.18E-08	1.60E-07
SMLT_RS06665	Smlt1387	732.8834344	706.6603877	841.5424255	1418.049519	1473.303525	1401.703265	0.53106605	2.54E-09	7.28E-09
SMLT_RS06670	Smlt1388	65.34320387	75.50417005	84.42955632	56.72198075	17.59918887	14.45054913	2.485182434	0.004105518	0.006649468
SMLT_RS06675	Smlt1389	164.1005461	175.9320467	147.7517236	79.41077305	62.85424595	88.14834968	2.12290161	2.75E-06	6.18E-06
SMLT_RS06680	Smlt1390	905.1518809	823.9484188	852.5549764	749.7614546	732.8805078	656.0549304	1.20628171	0.076763498	0.103073373
SMLT_RS06685		34.89921116	31.52115837	35.79079018	26.81402726	28.91295314	27.45604334	1.228143807	0.367994856	0.426547151
SMLT_RS06690		157.4177184	128.2837841	135.8214602	93.84909542	71.65384038	65.02747107	1.816088888	0.000424192	0.000768952
SMLT_RS06715	Smlt1400	74.99617717	63.77536694	79.84099348	80.44208179	65.36841579	39.01648264	1.169427853	0.463015572	0.522919438
SMLT_RS06720	Smlt1401	69.79842232	54.24571441	59.65131697	43.31496712	27.65586822	27.45604334	1.843812024	0.005431086	0.008647041
SMLT_RS06725	Smlt1402	144.7945995	159.8049424	165.1882624	134.0701363	74.16801022	82.36813003	1.604729475	0.012182024	0.018471873
SMLT_RS06730	Smlt1403	5909.104732	7347.362101	7730.810679	5862.990192	3429.327659	3381.428496	1.655599143	0.005078089	0.008123338
SMLT_RS06735	Smlt1404	242.8094053	216.9828576	226.6750045	353.7388981	390.9534098	439.2966935	0.580779498	1.32E-05	2.80E-05
SMLT_RS06740	Smlt1405	284.3914441	216.2498074	213.8270285	427.9931275	375.8683908	388.7197715	0.599203978	0.000191915	0.000361079
SMLT_RS06745	Smlt1406	790.8012741	812.9526659	790.1505217	1059.154077	957.8987083	998.5329447	0.793646059	0.019296396	0.02844182
SMLT_RS06750	Smlt1407	1215.532099	1302.630196	1321.506099	1791.383283	1871.799444	1999.955999	0.678129882	8.25E-05	0.000162459
SMLT_RS06755	Smlt1408	115.8356796	148.8091895	173.4476755	425.93051	496.548543	563.571416	0.294554851	4.08E-15	1.71E-14
SMLT_RS06760	Smlt1409	69.05588591	73.30501947	62.40445467	149.5397674	165.9352093	156.0659306	0.435472123	2.29E-08	6.11E-08
SMLT_RS06765	Smlt1410	246.5220873	258.7667187	258.7949444	550.7188676	546.8319398	518.7747137	0.472436223	4.55E-12	1.57E-11
SMLT_RS06770	Smlt1411	81.67900484	98.96177628	96.35981972	273.2968163	207.4190116	210.9780173	0.399208653	2.36E-09	6.79E-09
SMLT_RS06775	Smlt1412	106.9252427	124.6185331	107.3723705	153.6650024	60.34007611	65.02747107	1.206003216	0.45699382	0.517272459
SMLT_RS06780	Smlt1413	57.17530339	64.50841713	48.63876614	192.8547345	139.536426	202.3076878	0.319593769	7.17E-11	2.30E-10
SMLT_RS06785	Smlt1414	204.1975121	220.6481086	251.4532438	703.3525613	584.5444873	643.0494362	0.349641473	4.81E-17	2.26E-16
SMLT_RS06790	Smlt1415	1519.972026	1832.625487	1792.292647	2215.251175	2419.888469	2170.472479	0.75590106	0.010453292	0.016003937
SMLT_RS06795	Smlt1416	721.0028518	858.401778	816.7641862	664.1628291	613.4574405	689.2911934	1.218359104	0.077724631	0.10421605
SMLT_RS06800	Smlt1417	92.07451455	104.8261778	94.52439458	196.9799695	208.6760966	273.1153785	0.430825806	4.24E-08	1.11E-07
SMLT_RS06805	Smlt1418	76.48124999	57.17791519	36.70850275	108.2874178	111.8805578	122.8296676	0.499999017	0.000794564	0.001393445
SMLT_RS06810	Smlt1419	52.72008494	63.77536694	87.18269403	84.56731675	90.51011417	125.7197774	0.677444853	0.053781666	0.074337039
